LAT,LON,YEAR,MO,DY,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,RH2M,T2M_MAX,T2M_MIN
4.5,-72.5,2023,7,26,6.77,5.91,85.97,30.11,22.44
5.5,-72.5,2023,7,26,7.05,4.8,87.27,22.2,16.51
6.5,-72.5,2023,7,26,7.34,4.16,86.32,17.15,7.22
2.5,-72.5,2023,7,27,6.74,3.48,95.66,26.89,23.12
3.5,-72.5,2023,7,27,6.75,2.86,88.89,28.61,22.89
4.5,-72.5,2023,7,27,6.93,1.77,86.3,29.7,24.06
5.5,-72.5,2023,7,27,7.21,1.78,88.92,22.33,16.23
6.5,-72.5,2023,7,27,7.43,2.68,86.25,17.58,6.44
2.5,-72.5,2023,7,28,6.76,3.92,95.05,26.44,23.04
3.5,-72.5,2023,7,28,6.75,3.89,90.13,28.03,22.5
4.5,-72.5,2023,7,28,6.81,4.52,87.9,29.06,23.53
5.5,-72.5,2023,7,28,7.15,4.03,90.52,21.44,16.43
6.5,-72.5,2023,7,28,7.45,3.6,87.59,16.6,8.67
2.5,-72.5,2023,7,29,6.9,4.07,91.25,28.3,23.43
3.5,-72.5,2023,7,29,6.92,4.36,87.54,29.49,23.02
4.5,-72.5,2023,7,29,6.97,4.75,84.5,29.95,23.29
5.5,-72.5,2023,7,29,7.27,4.54,86.18,23.2,15.9
6.5,-72.5,2023,7,29,7.53,4.66,85.48,17.56,6.49
2.5,-72.5,2023,7,30,6.72,3.88,93.6,27.5,22.84
3.5,-72.5,2023,7,30,6.76,3.75,87.78,29.06,23.28
4.5,-72.5,2023,7,30,6.81,4.24,89.64,27.63,23.0
5.5,-72.5,2023,7,30,7.04,3.98,84.5,21.61,15.65
6.5,-72.5,2023,7,30,7.42,4.66,84.97,16.66,4.67
2.5,-72.5,2023,7,31,6.65,3.58,89.29,27.8,22.02
3.5,-72.5,2023,7,31,6.68,3.87,84.95,28.9,22.55
4.5,-72.5,2023,7,31,6.71,4.48,84.83,28.97,22.05
5.5,-72.5,2023,7,31,7.04,3.88,87.67,20.19,15.36
6.5,-72.5,2023,7,31,7.35,4.07,86.84,15.47,6.81
2.5,-72.5,2023,8,1,6.82,5.74,89.71,28.29,21.66
3.5,-72.5,2023,8,1,6.86,5.54,86.26,29.04,21.97
4.5,-72.5,2023,8,1,6.93,5.07,83.93,29.38,22.1
5.5,-72.5,2023,8,1,7.28,3.81,83.31,21.82,14.33
6.5,-72.5,2023,8,1,7.53,3.93,85.7,16.12,5.58
2.5,-72.5,2023,8,2,6.75,3.28,91.45,28.34,21.98
3.5,-72.5,2023,8,2,6.77,4.04,86.9,29.58,21.49
4.5,-72.5,2023,8,2,6.86,4.13,84.42,29.86,20.56
5.5,-72.5,2023,8,2,7.2,4.09,76.92,22.56,15.28
6.5,-72.5,2023,8,2,7.59,5.17,84.58,16.35,4.08
2.5,-72.5,2023,8,3,6.83,4.94,89.15,28.49,20.9
3.5,-72.5,2023,8,3,6.86,5.3,85.02,30.06,21.51
4.5,-72.5,2023,8,3,6.87,5.42,77.22,30.59,21.9
5.5,-72.5,2023,8,3,7.22,4.76,77.66,22.32,14.78
6.5,-72.5,2023,8,3,7.53,4.75,82.63,16.06,6.31
2.5,-72.5,2023,8,4,6.94,5.46,90.11,28.33,20.75
3.5,-72.5,2023,8,4,6.97,5.65,86.4,29.44,21.03
4.5,-72.5,2023,8,4,6.93,5.14,83.25,29.69,21.53
5.5,-72.5,2023,8,4,7.27,4.37,83.05,22.08,14.51
6.5,-72.5,2023,8,4,7.51,4.01,83.72,16.94,5.24
2.5,-72.5,2023,8,5,6.96,4.91,90.48,28.22,21.77
3.5,-72.5,2023,8,5,6.98,4.51,86.6,28.97,22.03
4.5,-72.5,2023,8,5,6.98,4.88,85.84,29.77,22.33
5.5,-72.5,2023,8,5,7.43,4.73,88.68,22.05,15.93
6.5,-72.5,2023,8,5,7.59,5.24,86.41,17.75,8.06
2.5,-72.5,2023,8,6,6.76,3.39,90.17,29.02,21.79
3.5,-72.5,2023,8,6,6.77,3.93,85.15,29.73,22.13
4.5,-72.5,2023,8,6,6.8,4.14,86.68,29.14,22.69
5.5,-72.5,2023,8,6,7.12,4.19,87.27,22.03,16.11
6.5,-72.5,2023,8,6,7.46,4.59,86.2,17.7,6.96
2.5,-72.5,2023,8,7,6.71,5.83,89.63,29.67,23.8
3.5,-72.5,2023,8,7,6.73,5.46,82.66,30.13,23.19
4.5,-72.5,2023,8,7,6.76,5.24,83.06,30.28,22.98
5.5,-72.5,2023,8,7,7.05,3.95,85.12,23.39,17.02
6.5,-72.5,2023,8,7,7.23,3.82,85.98,18.03,7.94
2.5,-72.5,2023,8,8,6.83,6.12,91.1,29.02,24.18
3.5,-72.5,2023,8,8,6.85,5.94,83.79,30.39,23.33
4.5,-72.5,2023,8,8,6.94,6.46,81.52,30.4,24.05
5.5,-72.5,2023,8,8,7.29,6.03,80.96,24.08,16.38
6.5,-72.5,2023,8,8,7.67,6.35,81.48,18.5,5.79
2.5,-72.5,2023,8,9,6.98,6.23,92.1,28.7,23.38
3.5,-72.5,2023,8,9,6.97,6.08,88.42,28.95,23.95
4.5,-72.5,2023,8,9,7.02,5.18,86.94,28.72,23.92
5.5,-72.5,2023,8,9,7.36,4.41,84.94,22.24,16.18
6.5,-72.5,2023,8,9,7.66,5.05,85.92,17.24,7.16
2.5,-72.5,2023,8,10,6.88,4.88,91.36,28.65,22.91
3.5,-72.5,2023,8,10,6.9,4.42,87.18,29.49,22.68
4.5,-72.5,2023,8,10,6.91,3.97,84.61,29.32,22.44
5.5,-72.5,2023,8,10,7.2,4.23,79.7,22.11,15.74
6.5,-72.5,2023,8,10,7.49,3.66,79.29,17.09,5.92
2.5,-72.5,2023,8,11,6.93,6.15,89.92,27.96,22.65
3.5,-72.5,2023,8,11,6.98,5.77,81.87,30.51,22.55
4.5,-72.5,2023,8,11,6.98,5.78,80.73,30.59,22.58
5.5,-72.5,2023,8,11,7.29,4.73,81.54,22.67,14.99
6.5,-72.5,2023,8,11,7.61,5.1,83.73,16.83,5.57
2.5,-72.5,2023,8,12,6.82,4.96,90.73,29.21,21.73
3.5,-72.5,2023,8,12,6.84,4.71,86.17,30.23,22.87
4.5,-72.5,2023,8,12,6.91,4.9,81.41,29.56,23.37
5.5,-72.5,2023,8,12,7.26,5.12,85.5,21.0,14.84
6.5,-72.5,2023,8,12,7.5,4.75,86.48,15.57,6.41
2.5,-72.5,2023,8,13,6.98,6.36,89.29,29.65,23.12
3.5,-72.5,2023,8,13,7.02,5.86,82.1,30.29,23.12
4.5,-72.5,2023,8,13,6.9,5.51,78.41,30.72,23.05
5.5,-72.5,2023,8,13,7.24,4.71,85.72,22.58,15.24
6.5,-72.5,2023,8,13,7.42,4.52,86.68,15.48,6.7
2.5,-72.5,2023,8,14,7.0,4.93,91.2,28.59,23.44
3.5,-72.5,2023,8,14,7.02,4.52,86.11,29.37,23.3
4.5,-72.5,2023,8,14,7.02,5.34,83.94,29.9,23.92
5.5,-72.5,2023,8,14,7.33,4.54,88.64,22.7,16.27
6.5,-72.5,2023,8,14,7.67,4.69,85.59,16.89,7.72
2.5,-72.5,2023,8,15,6.98,5.37,89.92,28.52,22.73
3.5,-72.5,2023,8,15,7.0,4.82,86.76,29.08,22.86
4.5,-72.5,2023,8,15,6.86,3.98,85.83,29.1,23.48
5.5,-72.5,2023,8,15,7.16,4.32,91.29,22.05,16.18
6.5,-72.5,2023,8,15,7.46,4.0,85.18,16.71,5.71
2.5,-72.5,2023,8,16,6.91,5.3,86.1,29.19,22.09
3.5,-72.5,2023,8,16,6.95,4.47,83.44,29.91,22.56
4.5,-72.5,2023,8,16,6.79,3.7,82.61,29.75,22.56
5.5,-72.5,2023,8,16,7.08,3.88,85.25,22.81,15.61
6.5,-72.5,2023,8,16,7.42,4.04,84.54,17.62,6.68
2.5,-72.5,2023,8,17,6.98,6.0,85.09,30.0,23.01
3.5,-72.5,2023,8,17,7.0,5.96,78.93,31.48,22.84
4.5,-72.5,2023,8,17,7.11,6.62,77.31,31.44,23.17
5.5,-72.5,2023,8,17,7.39,6.02,84.73,23.32,16.07
6.5,-72.5,2023,8,17,7.63,6.0,84.14,18.5,7.22
2.5,-72.5,2023,8,18,6.93,5.39,92.34,28.9,23.89
3.5,-72.5,2023,8,18,6.96,5.13,82.87,30.6,23.77
4.5,-72.5,2023,8,18,6.96,4.42,79.01,30.79,24.54
5.5,-72.5,2023,8,18,7.28,4.42,89.28,23.41,16.62
6.5,-72.5,2023,8,18,7.63,5.44,86.34,18.83,8.5
2.5,-72.5,2023,8,19,6.83,5.18,91.51,29.49,24.28
3.5,-72.5,2023,8,19,6.86,5.3,83.17,31.27,24.17
4.5,-72.5,2023,8,19,7.03,5.73,82.25,31.71,24.27
5.5,-72.5,2023,8,19,7.37,5.54,88.66,23.99,16.7
6.5,-72.5,2023,8,19,7.66,5.75,85.86,19.08,8.5
2.5,-72.5,2023,8,20,6.88,4.55,92.69,28.87,24.11
3.5,-72.5,2023,8,20,6.9,4.08,84.9,30.19,23.36
4.5,-72.5,2023,8,20,7.07,4.56,81.95,30.24,24.19
5.5,-72.5,2023,8,20,7.35,3.77,90.63,22.22,17.87
6.5,-72.5,2023,8,20,7.6,4.13,87.05,17.63,10.27
2.5,-72.5,2023,8,21,6.72,3.99,92.66,28.65,24.44
3.5,-72.5,2023,8,21,6.73,4.07,84.19,30.12,23.72
4.5,-72.5,2023,8,21,6.91,4.73,83.79,29.38,24.58
5.5,-72.5,2023,8,21,7.2,4.45,85.7,22.45,17.45
6.5,-72.5,2023,8,21,7.45,4.03,87.19,17.85,8.93
2.5,-72.5,2023,8,22,7.0,4.7,87.44,29.63,23.03
3.5,-72.5,2023,8,22,6.98,4.83,81.62,30.86,23.54
4.5,-72.5,2023,8,22,6.91,5.42,83.93,30.4,23.71
5.5,-72.5,2023,8,22,7.25,4.22,84.02,23.48,17.16
6.5,-72.5,2023,8,22,7.5,3.99,84.48,17.55,8.99
2.5,-72.5,2023,8,23,7.16,6.51,88.94,29.93,22.53
3.5,-72.5,2023,8,23,7.18,6.41,80.93,31.78,22.89
4.5,-72.5,2023,8,23,7.17,6.51,79.2,31.34,23.11
5.5,-72.5,2023,8,23,7.5,6.59,78.62,24.01,16.31
6.5,-72.5,2023,8,23,7.77,6.3,83.26,17.59,6.42
2.5,-72.5,2023,8,24,6.97,5.85,90.53,29.32,23.55
3.5,-72.5,2023,8,24,6.98,5.91,82.09,30.73,23.41
4.5,-72.5,2023,8,24,6.84,5.68,77.13,30.6,24.76
5.5,-72.5,2023,8,24,7.14,4.97,80.07,22.02,16.53
6.5,-72.5,2023,8,24,7.48,4.47,84.12,15.7,7.42
2.5,-72.5,2023,8,25,7.15,6.61,87.19,30.35,23.84
3.5,-72.5,2023,8,25,7.17,6.65,80.8,30.61,23.62
4.5,-72.5,2023,8,25,7.16,6.7,78.1,30.8,24.06
5.5,-72.5,2023,8,25,7.44,6.14,83.1,23.36,16.72
6.5,-72.5,2023,8,25,7.81,5.61,84.75,17.68,7.89
2.5,-72.5,2023,8,26,7.26,7.12,91.19,28.83,23.78
3.5,-72.5,2023,8,26,7.27,6.89,84.89,30.67,23.37
4.5,-72.5,2023,8,26,7.26,6.88,81.59,31.3,22.93
5.5,-72.5,2023,8,26,7.57,6.89,80.82,23.57,17.12
6.5,-72.5,2023,8,26,7.85,5.43,84.87,17.11,6.37
2.5,-72.5,2023,8,27,7.25,4.0,89.61,28.97,23.57
3.5,-72.5,2023,8,27,7.24,3.75,82.58,30.94,23.45
4.5,-72.5,2023,8,27,7.15,3.43,79.83,30.58,23.84
5.5,-72.5,2023,8,27,7.43,5.51,67.66,23.19,16.81
6.5,-72.5,2023,8,27,7.77,5.96,70.94,17.97,5.85
2.5,-72.5,2023,8,28,7.13,5.74,87.87,29.93,23.85
3.5,-72.5,2023,8,28,7.15,5.44,82.22,30.4,23.23
4.5,-72.5,2023,8,28,7.11,5.23,78.76,29.91,23.62
5.5,-72.5,2023,8,28,7.42,4.22,79.26,23.08,16.65
6.5,-72.5,2023,8,28,7.63,5.19,82.33,17.22,5.35
2.5,-72.5,2023,8,29,7.21,7.1,92.08,28.46,23.13
3.5,-72.5,2023,8,29,7.21,7.02,84.33,29.75,23.23
4.5,-72.5,2023,8,29,7.31,6.88,81.38,30.75,23.35
5.5,-72.5,2023,8,29,7.62,5.96,80.02,23.11,17.1
6.5,-72.5,2023,8,29,7.73,5.69,82.91,17.25,5.69
2.5,-72.5,2023,8,30,7.09,5.84,88.9,29.03,24.2
3.5,-72.5,2023,8,30,7.11,6.13,82.3,30.37,23.42
4.5,-72.5,2023,8,30,7.19,6.16,78.59,30.86,23.84
5.5,-72.5,2023,8,30,7.5,5.18,85.32,22.45,16.41
6.5,-72.5,2023,8,30,7.69,4.76,86.68,17.28,7.51
2.5,-72.5,2023,8,31,7.14,6.19,85.87,29.99,22.76
3.5,-72.5,2023,8,31,7.17,6.08,81.94,30.89,22.71
4.5,-72.5,2023,8,31,7.17,6.62,79.94,30.7,22.35
5.5,-72.5,2023,8,31,7.48,5.95,80.4,23.27,16.73
6.5,-72.5,2023,8,31,7.75,5.09,84.77,17.19,6.74
2.5,-72.5,2023,9,1,7.19,6.69,87.68,30.06,23.15
3.5,-72.5,2023,9,1,7.17,5.12,83.39,31.0,23.32
4.5,-72.5,2023,9,1,7.15,5.67,79.04,31.6,24.12
5.5,-72.5,2023,9,1,7.4,6.13,82.22,23.35,17.51
6.5,-72.5,2023,9,1,7.69,6.0,85.06,17.46,6.09
2.5,-72.5,2023,9,2,7.1,5.35,89.83,29.56,24.42
3.5,-72.5,2023,9,2,7.09,4.5,85.27,30.71,23.73
4.5,-72.5,2023,9,2,7.03,5.2,82.91,31.06,23.95
5.5,-72.5,2023,9,2,7.29,4.76,87.87,23.54,17.31
6.5,-72.5,2023,9,2,7.6,4.7,85.74,18.26,8.69
2.5,-72.5,2023,9,3,7.17,5.33,88.93,29.59,23.51
3.5,-72.5,2023,9,3,7.17,6.02,83.76,30.12,24.15
4.5,-72.5,2023,9,3,7.13,5.64,82.66,30.2,24.41
5.5,-72.5,2023,9,3,7.34,4.64,87.83,23.09,17.13
6.5,-72.5,2023,9,3,7.64,4.27,82.31,18.59,8.68
2.5,-72.5,2023,9,4,7.07,5.9,91.08,28.35,23.61
3.5,-72.5,2023,9,4,7.06,5.81,83.47,30.18,23.39
4.5,-72.5,2023,9,4,6.97,4.51,82.06,31.26,23.96
5.5,-72.5,2023,9,4,7.27,3.73,85.28,23.64,16.45
6.5,-72.5,2023,9,4,7.43,4.55,84.81,17.98,6.07
2.5,-72.5,2023,9,5,7.19,6.65,92.72,28.57,23.81
3.5,-72.5,2023,9,5,7.16,5.73,83.23,30.88,24.41
4.5,-72.5,2023,9,5,7.11,4.92,83.02,30.75,24.73
5.5,-72.5,2023,9,5,7.42,4.84,84.06,23.36,17.3
6.5,-72.5,2023,9,5,7.63,4.97,83.62,18.55,6.37
2.5,-72.5,2023,9,6,7.32,6.59,90.73,29.69,23.62
3.5,-72.5,2023,9,6,7.3,6.21,86.68,29.55,24.18
4.5,-72.5,2023,9,6,7.3,6.74,83.01,30.48,25.32
5.5,-72.5,2023,9,6,7.59,6.03,81.79,24.13,16.98
6.5,-72.5,2023,9,6,7.73,5.59,82.28,18.89,5.15
2.5,-72.5,2023,9,7,7.19,6.4,89.02,29.52,22.63
3.5,-72.5,2023,9,7,7.18,6.14,81.61,30.64,23.16
4.5,-72.5,2023,9,7,7.1,5.51,82.3,30.18,24.23
5.5,-72.5,2023,9,7,7.35,4.4,86.65,22.67,17.38
6.5,-72.5,2023,9,7,7.75,4.09,86.47,17.41,6.98
2.5,-72.5,2023,9,8,7.06,6.18,90.68,29.73,24.13
3.5,-72.5,2023,9,8,7.03,6.06,83.52,30.98,23.59
4.5,-72.5,2023,9,8,6.89,5.28,82.24,31.46,23.93
5.5,-72.5,2023,9,8,7.16,4.07,84.31,24.03,16.1
6.5,-72.5,2023,9,8,7.34,4.25,83.56,18.17,5.94
2.5,-72.5,2023,9,9,6.93,4.68,87.67,30.04,24.03
3.5,-72.5,2023,9,9,6.89,4.25,82.46,30.61,23.61
4.5,-72.5,2023,9,9,6.93,4.67,82.94,30.46,24.0
5.5,-72.5,2023,9,9,7.24,3.94,87.63,23.45,16.94
6.5,-72.5,2023,9,9,7.55,3.91,86.66,17.61,8.18
2.5,-72.5,2023,9,10,7.13,4.37,95.04,27.27,23.4
3.5,-72.5,2023,9,10,7.12,5.15,89.18,29.45,23.17
4.5,-72.5,2023,9,10,7.12,5.69,84.81,31.32,23.87
5.5,-72.5,2023,9,10,7.48,4.35,83.04,24.4,16.12
6.5,-72.5,2023,9,10,7.6,3.84,85.31,18.32,6.63
2.5,-72.5,2023,9,11,7.28,7.01,88.25,30.13,22.1
3.5,-72.5,2023,9,11,7.28,7.07,81.92,31.52,21.68
4.5,-72.5,2023,9,11,7.31,7.12,79.58,31.6,22.02
5.5,-72.5,2023,9,11,7.58,6.11,79.95,23.64,16.59
6.5,-72.5,2023,9,11,7.86,5.31,86.6,17.59,7.8
2.5,-72.5,2023,9,12,7.28,5.32,88.46,30.26,22.68
3.5,-72.5,2023,9,12,7.26,5.34,82.05,30.85,22.84
4.5,-72.5,2023,9,12,7.18,5.12,78.74,30.52,22.91
5.5,-72.5,2023,9,12,7.52,3.99,78.91,23.68,17.35
6.5,-72.5,2023,9,12,7.85,4.85,84.89,18.22,5.57
2.5,-72.5,2023,9,13,7.29,6.94,90.11,28.66,23.84
3.5,-72.5,2023,9,13,7.27,6.69,82.5,30.85,23.76
4.5,-72.5,2023,9,13,7.19,6.01,78.89,30.92,24.93
5.5,-72.5,2023,9,13,7.55,5.59,84.26,23.67,17.64
6.5,-72.5,2023,9,13,7.76,5.72,84.04,18.68,8.02
2.5,-72.5,2023,9,14,7.22,5.44,90.52,28.79,23.51
3.5,-72.5,2023,9,14,7.22,4.69,84.17,30.07,23.35
4.5,-72.5,2023,9,14,7.13,4.78,84.0,30.07,23.9
5.5,-72.5,2023,9,14,7.38,4.09,84.24,22.6,17.77
6.5,-72.5,2023,9,14,7.66,4.42,85.03,17.56,6.89
2.5,-72.5,2023,9,15,7.3,6.34,89.68,28.83,23.52
3.5,-72.5,2023,9,15,7.28,6.03,86.32,30.33,23.4
4.5,-72.5,2023,9,15,7.32,6.72,83.28,31.53,23.01
5.5,-72.5,2023,9,15,7.65,5.88,80.26,24.31,15.57
6.5,-72.5,2023,9,15,7.85,5.08,84.43,17.44,5.74
2.5,-72.5,2023,9,16,7.21,6.63,91.74,28.83,22.38
3.5,-72.5,2023,9,16,7.16,6.36,83.43,30.38,22.74
4.5,-72.5,2023,9,16,7.19,6.73,80.78,30.29,24.15
5.5,-72.5,2023,9,16,7.51,5.11,83.67,22.77,17.29
6.5,-72.5,2023,9,16,7.7,4.76,84.99,17.57,5.72
2.5,-72.5,2023,9,17,7.01,3.96,88.27,30.32,22.85
3.5,-72.5,2023,9,17,6.98,4.24,84.79,29.62,23.14
4.5,-72.5,2023,9,17,6.95,3.55,82.76,31.5,21.9
5.5,-72.5,2023,9,17,7.25,2.77,84.96,24.18,16.45
6.5,-72.5,2023,9,17,7.53,4.44,84.39,18.37,7.49
2.5,-72.5,2023,9,18,7.08,5.73,87.96,29.8,23.31
3.5,-72.5,2023,9,18,7.08,5.69,83.14,30.42,23.28
4.5,-72.5,2023,9,18,7.09,5.35,82.13,30.22,24.37
5.5,-72.5,2023,9,18,7.34,4.19,81.42,23.31,17.34
6.5,-72.5,2023,9,18,7.62,3.54,83.05,17.81,6.93
2.5,-72.5,2023,9,19,6.95,5.5,87.4,29.53,22.83
3.5,-72.5,2023,9,19,6.92,5.6,78.83,31.92,22.81
4.5,-72.5,2023,9,19,6.96,5.12,82.5,31.92,22.3
5.5,-72.5,2023,9,19,7.21,3.98,80.22,23.68,16.07
6.5,-72.5,2023,9,19,7.56,4.51,82.47,17.38,6.52
2.5,-72.5,2023,9,20,7.2,6.23,88.31,29.65,22.98
3.5,-72.5,2023,9,20,7.21,6.06,79.55,31.01,23.02
4.5,-72.5,2023,9,20,7.21,5.59,80.04,30.65,23.69
5.5,-72.5,2023,9,20,7.49,5.1,79.42,23.32,16.15
6.5,-72.5,2023,9,20,7.8,5.22,82.58,17.32,7.53
2.5,-72.5,2023,9,21,7.18,5.85,91.21,28.5,23.08
3.5,-72.5,2023,9,21,7.2,6.75,84.28,29.32,23.55
4.5,-72.5,2023,9,21,7.21,6.96,84.48,30.38,22.91
5.5,-72.5,2023,9,21,7.51,6.23,79.99,23.95,16.56
6.5,-72.5,2023,9,21,7.83,5.84,83.04,17.71,5.98
2.5,-72.5,2023,9,22,7.14,6.58,92.47,28.52,22.8
3.5,-72.5,2023,9,22,7.17,5.83,85.44,29.93,22.42
4.5,-72.5,2023,9,22,7.04,5.04,82.72,29.96,23.33
5.5,-72.5,2023,9,22,7.34,4.85,78.02,23.26,17.02
6.5,-72.5,2023,9,22,7.7,4.36,76.19,18.98,6.81
2.5,-72.5,2023,9,23,7.02,4.06,94.74,27.06,23.77
3.5,-72.5,2023,9,23,7.03,4.8,86.62,29.9,23.42
4.5,-72.5,2023,9,23,7.07,4.61,83.8,30.63,22.93
5.5,-72.5,2023,9,23,7.27,5.41,90.85,22.86,17.08
6.5,-72.5,2023,9,23,7.65,5.54,84.97,18.99,8.82
2.5,-72.5,2023,9,24,7.22,5.31,87.15,29.62,23.1
3.5,-72.5,2023,9,24,7.22,4.01,83.65,30.36,22.97
4.5,-72.5,2023,9,24,7.13,4.05,85.71,30.36,22.96
5.5,-72.5,2023,9,24,7.36,4.12,82.62,23.71,16.3
6.5,-72.5,2023,9,24,7.45,3.81,82.33,17.96,7.1
2.5,-72.5,2023,9,25,7.23,5.41,87.11,29.78,22.89
3.5,-72.5,2023,9,25,7.24,6.07,79.73,30.97,22.46
4.5,-72.5,2023,9,25,7.15,6.02,77.77,31.39,22.29
5.5,-72.5,2023,9,25,7.37,5.1,79.36,22.99,16.92
6.5,-72.5,2023,9,25,7.61,5.18,85.49,17.3,6.99
2.5,-72.5,2023,9,26,7.22,6.88,87.48,30.56,23.21
3.5,-72.5,2023,9,26,7.24,7.09,81.18,32.13,23.06
4.5,-72.5,2023,9,26,7.16,6.71,78.7,32.29,24.32
5.5,-72.5,2023,9,26,7.37,6.08,79.99,25.34,17.11
6.5,-72.5,2023,9,26,7.64,5.44,84.02,19.24,7.43
2.5,-72.5,2023,9,27,7.33,6.83,91.84,30.05,23.98
3.5,-72.5,2023,9,27,7.29,6.93,84.7,31.46,23.87
4.5,-72.5,2023,9,27,7.18,6.56,81.81,31.88,24.88
5.5,-72.5,2023,9,27,7.38,5.26,84.25,25.56,17.27
6.5,-72.5,2023,9,27,7.52,4.56,84.92,18.35,8.12
2.5,-72.5,2023,9,28,7.13,5.32,92.64,29.12,24.34
3.5,-72.5,2023,9,28,7.1,5.25,85.29,30.72,24.46
4.5,-72.5,2023,9,28,7.17,6.02,87.55,30.25,24.59
5.5,-72.5,2023,9,28,7.38,6.3,87.29,23.92,17.06
6.5,-72.5,2023,9,28,7.72,5.71,85.98,17.38,9.7
2.5,-72.5,2023,9,29,7.23,6.41,89.63,30.05,23.68
3.5,-72.5,2023,9,29,7.18,6.46,83.24,31.59,23.16
4.5,-72.5,2023,9,29,7.25,6.5,81.04,32.2,24.15
5.5,-72.5,2023,9,29,7.41,5.06,83.87,24.72,17.69
6.5,-72.5,2023,9,29,7.65,5.15,84.04,17.71,8.93
2.5,-72.5,2023,9,30,6.87,4.3,92.15,29.86,23.89
3.5,-72.5,2023,9,30,6.82,5.12,84.56,31.53,23.8
4.5,-72.5,2023,9,30,6.94,6.23,82.12,31.79,23.83
5.5,-72.5,2023,9,30,7.15,6.03,76.28,24.63,17.45
6.5,-72.5,2023,9,30,7.67,6.13,77.93,19.2,7.93
2.5,-72.5,2023,10,1,7.17,5.91,86.99,29.82,22.57
3.5,-72.5,2023,10,1,7.09,6.0,82.77,31.24,23.22
4.5,-72.5,2023,10,1,7.14,6.13,84.36,31.04,23.38
5.5,-72.5,2023,10,1,7.4,5.45,76.82,24.04,16.99
6.5,-72.5,2023,10,1,7.66,5.62,74.3,19.9,7.0
2.5,-72.5,2023,10,2,7.24,6.68,88.79,30.98,22.63
3.5,-72.5,2023,10,2,7.19,6.55,82.72,31.59,22.5
4.5,-72.5,2023,10,2,7.12,6.62,80.47,31.31,23.67
5.5,-72.5,2023,10,2,7.33,6.29,85.12,23.91,16.88
6.5,-72.5,2023,10,2,7.65,5.91,81.16,19.86,7.83
2.5,-72.5,2023,10,3,7.18,6.37,88.49,30.59,24.56
3.5,-72.5,2023,10,3,7.09,5.74,79.24,31.63,23.81
4.5,-72.5,2023,10,3,6.96,5.73,81.25,31.12,22.95
5.5,-72.5,2023,10,3,7.21,5.53,71.38,23.46,17.01
6.5,-72.5,2023,10,3,7.56,5.46,84.26,16.68,8.83
2.5,-72.5,2023,10,4,7.15,6.68,87.32,31.14,22.56
3.5,-72.5,2023,10,4,7.11,6.01,80.36,31.45,22.58
4.5,-72.5,2023,10,4,6.92,5.39,75.95,31.84,22.27
5.5,-72.5,2023,10,4,7.18,5.25,70.38,25.09,17.67
6.5,-72.5,2023,10,4,7.47,4.53,77.65,19.18,7.79
2.5,-72.5,2023,10,5,6.99,5.61,93.11,28.57,23.76
3.5,-72.5,2023,10,5,6.96,5.73,83.88,31.02,23.23
4.5,-72.5,2023,10,5,6.97,6.29,76.73,31.28,25.1
5.5,-72.5,2023,10,5,7.12,6.0,81.27,24.35,17.73
6.5,-72.5,2023,10,5,7.44,5.45,81.57,19.11,8.72
2.5,-72.5,2023,10,6,7.19,5.48,94.24,28.66,24.01
3.5,-72.5,2023,10,6,7.14,4.79,89.58,29.04,24.21
4.5,-72.5,2023,10,6,7.07,5.63,85.31,30.52,24.65
5.5,-72.5,2023,10,6,7.28,5.16,86.58,23.86,18.22
6.5,-72.5,2023,10,6,7.55,4.87,84.68,18.5,9.53
2.5,-72.5,2023,10,7,7.18,6.22,93.85,28.99,23.46
3.5,-72.5,2023,10,7,7.13,5.67,89.53,29.52,23.41
4.5,-72.5,2023,10,7,7.03,6.11,86.15,30.87,24.03
5.5,-72.5,2023,10,7,7.26,5.21,85.52,24.31,17.18
6.5,-72.5,2023,10,7,7.56,5.45,83.54,18.35,8.8
2.5,-72.5,2023,10,8,7.17,6.3,94.6,28.77,23.82
3.5,-72.5,2023,10,8,7.13,6.52,88.17,30.18,23.56
4.5,-72.5,2023,10,8,7.15,6.4,84.63,30.37,23.82
5.5,-72.5,2023,10,8,7.35,4.76,86.57,22.23,16.66
6.5,-72.5,2023,10,8,7.57,4.19,84.9,17.46,10.16
2.5,-72.5,2023,10,9,7.19,5.49,95.23,28.94,23.76
3.5,-72.5,2023,10,9,7.13,5.9,87.31,30.59,23.8
4.5,-72.5,2023,10,9,7.22,6.49,81.91,32.08,24.11
5.5,-72.5,2023,10,9,7.37,5.61,84.25,24.33,16.83
6.5,-72.5,2023,10,9,7.54,5.14,83.65,18.51,8.04
2.5,-72.5,2023,10,10,6.94,5.01,94.72,28.11,23.89
3.5,-72.5,2023,10,10,6.89,4.88,89.54,29.75,24.08
4.5,-72.5,2023,10,10,6.85,4.3,85.68,30.82,24.52
5.5,-72.5,2023,10,10,7.02,3.72,88.77,22.12,17.25
6.5,-72.5,2023,10,10,7.35,4.14,83.92,18.11,9.47
2.5,-72.5,2023,10,11,7.2,6.8,88.46,30.0,23.0
3.5,-72.5,2023,10,11,7.17,6.21,84.42,31.12,22.88
4.5,-72.5,2023,10,11,7.12,5.76,81.4,31.35,22.69
